id;año;aguas;region;cd_puerto;puerto_desembarque;mes;cd_especie;especie;toneladas;tipo_agente
142180;2016;NAC;Los Lagos;1070;Calbuco;2;130;Pelillo;15;Acuicultura
142181;2016;NAC;Los Lagos;1070;Calbuco;1;301;Salmón del Atlántico;6136;Acuicultura
142182;2016;NAC;Los Lagos;1070;Calbuco;2;301;Salmón del Atlántico;146;Acuicultura
142183;2016;NAC;Los Lagos;1070;Calbuco;3;301;Salmón del Atlántico;161;Acuicultura
142184;2016;NAC;Los Lagos;1070;Calbuco;1;302;Salmón plateado o Coho;2532;Acuicultura
142185;2016;NAC;Los Lagos;1070;Calbuco;2;302;Salmón plateado o Coho;4;Acuicultura
142186;2016;NAC;Los Lagos;1070;Calbuco;9;302;Salmón plateado o Coho;13;Acuicultura
142187;2016;NAC;Los Lagos;1070;Calbuco;10;302;Salmón plateado o Coho;40;Acuicultura
142188;2016;NAC;Los Lagos;1070;Calbuco;11;302;Salmón plateado o Coho;410;Acuicultura
142189;2016;NAC;Los Lagos;1070;Calbuco;12;302;Salmón plateado o Coho;2425;Acuicultura
142190;2016;NAC;Los Lagos;1076;Castro;1;456;Abalón rojo;11;Acuicultura
142191;2016;NAC;Los Lagos;1076;Castro;2;456;Abalón rojo;37;Acuicultura
142192;2016;NAC;Los Lagos;1076;Castro;3;456;Abalón rojo;38;Acuicultura
142193;2016;NAC;Los Lagos;1076;Castro;4;456;Abalón rojo;132;Acuicultura
142194;2016;NAC;Los Lagos;1076;Castro;5;456;Abalón rojo;140;Acuicultura
142195;2016;NAC;Los Lagos;1076;Castro;6;456;Abalón rojo;38;Acuicultura
142196;2016;NAC;Los Lagos;1076;Castro;7;456;Abalón rojo;50;Acuicultura
142197;2016;NAC;Los Lagos;1076;Castro;8;456;Abalón rojo;44;Acuicultura
142198;2016;NAC;Los Lagos;1076;Castro;9;456;Abalón rojo;45;Acuicultura
142199;2016;NAC;Los Lagos;1076;Castro;10;456;Abalón rojo;40;Acuicultura
142200;2016;NAC;Los Lagos;1076;Castro;11;456;Abalón rojo;16;Acuicultura
142201;2016;NAC;Los Lagos;1076;Castro;1;425;Cholga;4;Acuicultura
142202;2016;NAC;Los Lagos;1076;Castro;2;425;Cholga;12;Acuicultura
142203;2016;NAC;Los Lagos;1076;Castro;3;425;Cholga;18;Acuicultura
142204;2016;NAC;Los Lagos;1076;Castro;4;425;Cholga;50;Acuicultura
142205;2016;NAC;Los Lagos;1076;Castro;5;425;Cholga;5;Acuicultura
142206;2016;NAC;Los Lagos;1076;Castro;6;425;Cholga;15;Acuicultura
142207;2016;NAC;Los Lagos;1076;Castro;7;425;Cholga;34;Acuicultura
142208;2016;NAC;Los Lagos;1076;Castro;8;425;Cholga;36;Acuicultura
142209;2016;NAC;Los Lagos;1076;Castro;9;425;Cholga;2;Acuicultura
142210;2016;NAC;Los Lagos;1076;Castro;10;425;Cholga;9;Acuicultura
142211;2016;NAC;Los Lagos;1076;Castro;11;425;Cholga;26;Acuicultura
142212;2016;NAC;Los Lagos;1076;Castro;12;425;Cholga;126;Acuicultura
142213;2016;NAC;Los Lagos;1076;Castro;1;430;Chorito;15971;Acuicultura
142214;2016;NAC;Los Lagos;1076;Castro;2;430;Chorito;23266;Acuicultura
142215;2016;NAC;Los Lagos;1076;Castro;3;430;Chorito;27225;Acuicultura
142216;2016;NAC;Los Lagos;1076;Castro;4;430;Chorito;31604;Acuicultura
142217;2016;NAC;Los Lagos;1076;Castro;5;430;Chorito;7838;Acuicultura
142218;2016;NAC;Los Lagos;1076;Castro;6;430;Chorito;24278;Acuicultura
142219;2016;NAC;Los Lagos;1076;Castro;7;430;Chorito;16075;Acuicultura
142220;2016;NAC;Los Lagos;1076;Castro;8;430;Chorito;6039;Acuicultura
142221;2016;NAC;Los Lagos;1076;Castro;9;430;Chorito;540;Acuicultura
142222;2016;NAC;Los Lagos;1076;Castro;10;430;Chorito;2085;Acuicultura
142223;2016;NAC;Los Lagos;1076;Castro;11;430;Chorito;11044;Acuicultura
142224;2016;NAC;Los Lagos;1076;Castro;12;430;Chorito;21175;Acuicultura
142225;2016;NAC;Los Lagos;1076;Castro;3;435;Choro;2;Acuicultura
142226;2016;NAC;Los Lagos;1076;Castro;7;435;Choro;34;Acuicultura
142227;2016;NAC;Los Lagos;1076;Castro;8;435;Choro;4;Acuicultura
142228;2016;NAC;Los Lagos;1076;Castro;9;435;Choro;12;Acuicultura
142229;2016;NAC;Los Lagos;1076;Castro;10;435;Choro;22;Acuicultura
142230;2016;NAC;Los Lagos;1076;Castro;11;435;Choro;3;Acuicultura
142231;2016;NAC;Los Lagos;1076;Castro;12;435;Choro;5;Acuicultura
142232;2016;NAC;Los Lagos;1076;Castro;1;301;Salmón del Atlántico;18119;Acuicultura
142233;2016;NAC;Los Lagos;1076;Castro;2;301;Salmón del Atlántico;15463;Acuicultura
142234;2016;NAC;Los Lagos;1076;Castro;3;301;Salmón del Atlántico;8399;Acuicultura
142235;2016;NAC;Los Lagos;1076;Castro;4;301;Salmón del Atlántico;270;Acuicultura
142236;2016;NAC;Los Lagos;1076;Castro;5;301;Salmón del Atlántico;2617;Acuicultura
142237;2016;NAC;Los Lagos;1076;Castro;6;301;Salmón del Atlántico;4587;Acuicultura
142238;2016;NAC;Los Lagos;1076;Castro;7;301;Salmón del Atlántico;3502;Acuicultura
142239;2016;NAC;Los Lagos;1076;Castro;8;301;Salmón del Atlántico;2118;Acuicultura
142240;2016;NAC;Los Lagos;1076;Castro;9;301;Salmón del Atlántico;3719;Acuicultura
142241;2016;NAC;Los Lagos;1076;Castro;10;301;Salmón del Atlántico;4618;Acuicultura
142242;2016;NAC;Los Lagos;1076;Castro;11;301;Salmón del Atlántico;5246;Acuicultura
142243;2016;NAC;Los Lagos;1076;Castro;12;301;Salmón del Atlántico;3041;Acuicultura
142244;2016;NAC;Los Lagos;1076;Castro;1;302;Salmón plateado o Coho;7515;Acuicultura
142245;2016;NAC;Los Lagos;1076;Castro;2;302;Salmón plateado o Coho;15;Acuicultura
142246;2016;NAC;Los Lagos;1076;Castro;9;302;Salmón plateado o Coho;426;Acuicultura
142247;2016;NAC;Los Lagos;1076;Castro;10;302;Salmón plateado o Coho;5669;Acuicultura
142248;2016;NAC;Los Lagos;1076;Castro;11;302;Salmón plateado o Coho;5737;Acuicultura
142249;2016;NAC;Los Lagos;1076;Castro;12;302;Salmón plateado o Coho;4592;Acuicultura
142250;2016;NAC;Los Lagos;1076;Castro;1;311;Trucha arcoíris;100;Acuicultura
142251;2016;NAC;Los Lagos;1076;Castro;2;311;Trucha arcoíris;5;Acuicultura
142252;2016;NAC;Los Lagos;1076;Castro;4;311;Trucha arcoíris;64;Acuicultura
142253;2016;NAC;Los Lagos;1076;Castro;5;311;Trucha arcoíris;192;Acuicultura
142254;2016;NAC;Los Lagos;1076;Castro;6;311;Trucha arcoíris;2444;Acuicultura
142255;2016;NAC;Los Lagos;1076;Castro;7;311;Trucha arcoíris;717;Acuicultura
142256;2016;NAC;Los Lagos;1076;Castro;8;311;Trucha arcoíris;908;Acuicultura
142257;2016;NAC;Los Lagos;1076;Castro;9;311;Trucha arcoíris;629;Acuicultura
142258;2016;NAC;Los Lagos;1076;Castro;10;311;Trucha arcoíris;43;Acuicultura
142259;2016;NAC;Los Lagos;1076;Castro;11;311;Trucha arcoíris;22;Acuicultura
142260;2016;NAC;Los Lagos;1076;Castro;12;311;Trucha arcoíris;85;Acuicultura
142261;2016;NAC;Los Lagos;1065;Osorno;1;301;Salmón del Atlántico;54;Acuicultura
142262;2016;NAC;Los Lagos;1065;Osorno;2;301;Salmón del Atlántico;29;Acuicultura
142263;2016;NAC;Los Lagos;1065;Osorno;3;301;Salmón del Atlántico;17;Acuicultura
142264;2016;NAC;Los Lagos;1065;Osorno;4;301;Salmón del Atlántico;2;Acuicultura
142265;2016;NAC;Los Lagos;1065;Osorno;5;301;Salmón del Atlántico;9;Acuicultura
142266;2016;NAC;Los Lagos;1065;Osorno;8;301;Salmón del Atlántico;14;Acuicultura
142267;2016;NAC;Los Lagos;1065;Osorno;9;301;Salmón del Atlántico;10;Acuicultura
142268;2016;NAC;Los Lagos;1065;Osorno;10;301;Salmón del Atlántico;2;Acuicultura
142269;2016;NAC;Los Lagos;1065;Osorno;11;301;Salmón del Atlántico;13;Acuicultura
142270;2016;NAC;Los Lagos;1065;Osorno;12;301;Salmón del Atlántico;9;Acuicultura
142271;2016;NAC;Los Lagos;1065;Osorno;2;302;Salmón plateado o Coho;26;Acuicultura
142272;2016;NAC;Los Lagos;1069;Palena;10;425;Cholga;74;Acuicultura
142273;2016;NAC;Los Lagos;1069;Palena;11;425;Cholga;154;Acuicultura
142274;2016;NAC;Los Lagos;1069;Palena;12;425;Cholga;29;Acuicultura
142275;2016;NAC;Los Lagos;1069;Palena;1;430;Chorito;1748;Acuicultura
142276;2016;NAC;Los Lagos;1069;Palena;2;430;Chorito;1475;Acuicultura
142277;2016;NAC;Los Lagos;1069;Palena;3;430;Chorito;494;Acuicultura
142278;2016;NAC;Los Lagos;1069;Palena;4;430;Chorito;243;Acuicultura
142279;2016;NAC;Los Lagos;1069;Palena;5;430;Chorito;656;Acuicultura
142280;2016;NAC;Los Lagos;1069;Palena;6;430;Chorito;1006;Acuicultura
142281;2016;NAC;Los Lagos;1069;Palena;7;430;Chorito;1421;Acuicultura
142282;2016;NAC;Los Lagos;1069;Palena;8;430;Chorito;310;Acuicultura
142283;2016;NAC;Los Lagos;1069;Palena;9;430;Chorito;377;Acuicultura
142284;2016;NAC;Los Lagos;1069;Palena;10;430;Chorito;250;Acuicultura
142285;2016;NAC;Los Lagos;1069;Palena;11;430;Chorito;147;Acuicultura
142286;2016;NAC;Los Lagos;1069;Palena;12;430;Chorito;1024;Acuicultura
142287;2016;NAC;Los Lagos;1069;Palena;1;301;Salmón del Atlántico;7647;Acuicultura
142288;2016;NAC;Los Lagos;1069;Palena;2;301;Salmón del Atlántico;7643;Acuicultura
142289;2016;NAC;Los Lagos;1069;Palena;3;301;Salmón del Atlántico;4709;Acuicultura
142290;2016;NAC;Los Lagos;1069;Palena;4;301;Salmón del Atlántico;862;Acuicultura
142291;2016;NAC;Los Lagos;1069;Palena;5;301;Salmón del Atlántico;303;Acuicultura
142292;2016;NAC;Los Lagos;1069;Palena;6;301;Salmón del Atlántico;479;Acuicultura
142293;2016;NAC;Los Lagos;1069;Palena;7;301;Salmón del Atlántico;1660;Acuicultura
142294;2016;NAC;Los Lagos;1069;Palena;8;301;Salmón del Atlántico;2986;Acuicultura
142295;2016;NAC;Los Lagos;1069;Palena;9;301;Salmón del Atlántico;8310;Acuicultura
142296;2016;NAC;Los Lagos;1069;Palena;10;301;Salmón del Atlántico;14431;Acuicultura
142297;2016;NAC;Los Lagos;1069;Palena;11;301;Salmón del Atlántico;13900;Acuicultura
142298;2016;NAC;Los Lagos;1069;Palena;12;301;Salmón del Atlántico;9756;Acuicultura
142299;2016;NAC;Los Lagos;1069;Palena;1;302;Salmón plateado o Coho;2114;Acuicultura
142300;2016;NAC;Los Lagos;1069;Palena;4;302;Salmón plateado o Coho;34;Acuicultura
142301;2016;NAC;Los Lagos;1069;Palena;9;302;Salmón plateado o Coho;774;Acuicultura
142302;2016;NAC;Los Lagos;1069;Palena;10;302;Salmón plateado o Coho;4057;Acuicultura
142303;2016;NAC;Los Lagos;1069;Palena;11;302;Salmón plateado o Coho;4786;Acuicultura
142304;2016;NAC;Los Lagos;1069;Palena;12;302;Salmón plateado o Coho;3416;Acuicultura
142305;2016;NAC;Los Lagos;1069;Palena;1;311;Trucha arcoíris;650;Acuicultura
142306;2016;NAC;Los Lagos;1069;Palena;2;311;Trucha arcoíris;493;Acuicultura
142307;2016;NAC;Los Lagos;1069;Palena;6;311;Trucha arcoíris;589;Acuicultura
142308;2016;NAC;Los Lagos;1069;Palena;7;311;Trucha arcoíris;1645;Acuicultura
142309;2016;NAC;Los Lagos;1069;Palena;8;311;Trucha arcoíris;404;Acuicultura
142310;2016;NAC;Los Lagos;1068;Puerto Montt;1;425;Cholga;12;Acuicultura
142311;2016;NAC;Los Lagos;1068;Puerto Montt;3;425;Cholga;5;Acuicultura
142312;2016;NAC;Los Lagos;1068;Puerto Montt;10;425;Cholga;115;Acuicultura
142313;2016;NAC;Los Lagos;1068;Puerto Montt;11;425;Cholga;45;Acuicultura
142314;2016;NAC;Los Lagos;1068;Puerto Montt;12;425;Cholga;4;Acuicultura
142315;2016;NAC;Los Lagos;1068;Puerto Montt;1;430;Chorito;1810;Acuicultura
142316;2016;NAC;Los Lagos;1068;Puerto Montt;2;430;Chorito;1945;Acuicultura
142317;2016;NAC;Los Lagos;1068;Puerto Montt;3;430;Chorito;770;Acuicultura
142318;2016;NAC;Los Lagos;1068;Puerto Montt;4;430;Chorito;616;Acuicultura
142319;2016;NAC;Los Lagos;1068;Puerto Montt;5;430;Chorito;4120;Acuicultura
142320;2016;NAC;Los Lagos;1068;Puerto Montt;6;430;Chorito;1901;Acuicultura
142321;2016;NAC;Los Lagos;1068;Puerto Montt;7;430;Chorito;1043;Acuicultura
142322;2016;NAC;Los Lagos;1068;Puerto Montt;8;430;Chorito;317;Acuicultura
142323;2016;NAC;Los Lagos;1068;Puerto Montt;9;430;Chorito;346;Acuicultura
142324;2016;NAC;Los Lagos;1068;Puerto Montt;10;430;Chorito;2432;Acuicultura
142325;2016;NAC;Los Lagos;1068;Puerto Montt;11;430;Chorito;2289;Acuicultura
142326;2016;NAC;Los Lagos;1068;Puerto Montt;12;430;Chorito;2641;Acuicultura
142327;2016;NAC;Los Lagos;1068;Puerto Montt;9;435;Choro;2;Acuicultura
142328;2016;NAC;Los Lagos;1068;Puerto Montt;10;435;Choro;1;Acuicultura
142329;2016;NAC;Los Lagos;1068;Puerto Montt;11;495;Ostra del Pacífico;1;Acuicultura
142330;2016;NAC;Los Lagos;1068;Puerto Montt;12;495;Ostra del Pacífico;1;Acuicultura
142331;2016;NAC;Los Lagos;1068;Puerto Montt;1;130;Pelillo;1135;Acuicultura
142332;2016;NAC;Los Lagos;1068;Puerto Montt;2;130;Pelillo;654;Acuicultura
142333;2016;NAC;Los Lagos;1068;Puerto Montt;3;130;Pelillo;496;Acuicultura
142334;2016;NAC;Los Lagos;1068;Puerto Montt;4;130;Pelillo;180;Acuicultura
142335;2016;NAC;Los Lagos;1068;Puerto Montt;5;130;Pelillo;171;Acuicultura
142336;2016;NAC;Los Lagos;1068;Puerto Montt;6;130;Pelillo;99;Acuicultura
142337;2016;NAC;Los Lagos;1068;Puerto Montt;7;130;Pelillo;123;Acuicultura
142338;2016;NAC;Los Lagos;1068;Puerto Montt;8;130;Pelillo;80;Acuicultura
142339;2016;NAC;Los Lagos;1068;Puerto Montt;9;130;Pelillo;295;Acuicultura
142340;2016;NAC;Los Lagos;1068;Puerto Montt;10;130;Pelillo;427;Acuicultura
142341;2016;NAC;Los Lagos;1068;Puerto Montt;11;130;Pelillo;989;Acuicultura
142342;2016;NAC;Los Lagos;1068;Puerto Montt;12;130;Pelillo;1061;Acuicultura
142343;2016;NAC;Los Lagos;1068;Puerto Montt;2;301;Salmón del Atlántico;384;Acuicultura
142344;2016;NAC;Los Lagos;1068;Puerto Montt;3;301;Salmón del Atlántico;857;Acuicultura
142345;2016;NAC;Los Lagos;1068;Puerto Montt;7;301;Salmón del Atlántico;7;Acuicultura
142346;2016;NAC;Los Lagos;1068;Puerto Montt;8;301;Salmón del Atlántico;3;Acuicultura
142347;2016;NAC;Los Lagos;1068;Puerto Montt;9;301;Salmón del Atlántico;56;Acuicultura
142348;2016;NAC;Los Lagos;1068;Puerto Montt;1;302;Salmón plateado o Coho;3243;Acuicultura
142349;2016;NAC;Los Lagos;1068;Puerto Montt;6;302;Salmón plateado o Coho;4;Acuicultura
142350;2016;NAC;Los Lagos;1068;Puerto Montt;9;302;Salmón plateado o Coho;1429;Acuicultura
142351;2016;NAC;Los Lagos;1068;Puerto Montt;10;302;Salmón plateado o Coho;4277;Acuicultura
142352;2016;NAC;Los Lagos;1068;Puerto Montt;11;302;Salmón plateado o Coho;15971;Acuicultura
142353;2016;NAC;Los Lagos;1068;Puerto Montt;12;302;Salmón plateado o Coho;13963;Acuicultura
142354;2016;NAC;Los Lagos;1068;Puerto Montt;1;311;Trucha arcoíris;3992;Acuicultura
142355;2016;NAC;Los Lagos;1068;Puerto Montt;2;311;Trucha arcoíris;5669;Acuicultura
142356;2016;NAC;Los Lagos;1068;Puerto Montt;3;311;Trucha arcoíris;4413;Acuicultura
142357;2016;NAC;Los Lagos;1068;Puerto Montt;4;311;Trucha arcoíris;598;Acuicultura
142358;2016;NAC;Los Lagos;1068;Puerto Montt;5;311;Trucha arcoíris;7;Acuicultura
142359;2016;NAC;Los Lagos;1068;Puerto Montt;6;311;Trucha arcoíris;12;Acuicultura
142360;2016;NAC;Los Lagos;1068;Puerto Montt;7;311;Trucha arcoíris;2;Acuicultura
142361;2016;NAC;Los Lagos;1068;Puerto Montt;8;311;Trucha arcoíris;12;Acuicultura
142362;2016;NAC;Los Lagos;1068;Puerto Montt;9;311;Trucha arcoíris;140;Acuicultura
142363;2016;NAC;Los Lagos;1068;Puerto Montt;10;311;Trucha arcoíris;1934;Acuicultura
142364;2016;NAC;Los Lagos;1068;Puerto Montt;11;311;Trucha arcoíris;3830;Acuicultura
142365;2016;NAC;Los Lagos;1068;Puerto Montt;12;311;Trucha arcoíris;4619;Acuicultura
142366;2016;NAC;Los Lagos;1078;Quellon;1;456;Abalón rojo;1;Acuicultura
142367;2016;NAC;Los Lagos;1078;Quellon;2;456;Abalón rojo;9;Acuicultura
142368;2016;NAC;Los Lagos;1078;Quellon;3;456;Abalón rojo;9;Acuicultura
142369;2016;NAC;Los Lagos;1078;Quellon;4;456;Abalón rojo;14;Acuicultura
142370;2016;NAC;Los Lagos;1078;Quellon;5;456;Abalón rojo;4;Acuicultura
142371;2016;NAC;Los Lagos;1078;Quellon;6;456;Abalón rojo;18;Acuicultura
142372;2016;NAC;Los Lagos;1078;Quellon;7;456;Abalón rojo;8;Acuicultura
142373;2016;NAC;Los Lagos;1078;Quellon;8;456;Abalón rojo;9;Acuicultura
142374;2016;NAC;Los Lagos;1078;Quellon;9;456;Abalón rojo;12;Acuicultura
142375;2016;NAC;Los Lagos;1078;Quellon;10;456;Abalón rojo;8;Acuicultura
142376;2016;NAC;Los Lagos;1078;Quellon;11;456;Abalón rojo;12;Acuicultura
142377;2016;NAC;Los Lagos;1078;Quellon;12;456;Abalón rojo;9;Acuicultura
142378;2016;NAC;Los Lagos;1078;Quellon;1;430;Chorito;3036;Acuicultura
142379;2016;NAC;Los Lagos;1078;Quellon;2;430;Chorito;2016;Acuicultura
142380;2016;NAC;Los Lagos;1078;Quellon;3;430;Chorito;302;Acuicultura
142381;2016;NAC;Los Lagos;1078;Quellon;4;430;Chorito;316;Acuicultura
142382;2016;NAC;Los Lagos;1078;Quellon;5;430;Chorito;150;Acuicultura
142383;2016;NAC;Los Lagos;1078;Quellon;6;430;Chorito;5951;Acuicultura
142384;2016;NAC;Los Lagos;1078;Quellon;7;430;Chorito;8895;Acuicultura
142385;2016;NAC;Los Lagos;1078;Quellon;8;430;Chorito;6373;Acuicultura
142386;2016;NAC;Los Lagos;1078;Quellon;9;430;Chorito;1146;Acuicultura
142387;2016;NAC;Los Lagos;1078;Quellon;10;430;Chorito;2045;Acuicultura
142388;2016;NAC;Los Lagos;1078;Quellon;11;430;Chorito;1966;Acuicultura
142389;2016;NAC;Los Lagos;1078;Quellon;12;430;Chorito;1632;Acuicultura
142390;2016;NAC;Los Lagos;1078;Quellon;1;435;Choro;1;Acuicultura
142391;2016;NAC;Los Lagos;1078;Quellon;2;435;Choro;2;Acuicultura
142392;2016;NAC;Los Lagos;1078;Quellon;3;435;Choro;1;Acuicultura
142393;2016;NAC;Los Lagos;1078;Quellon;6;435;Choro;1;Acuicultura
142394;2016;NAC;Los Lagos;1078;Quellon;10;435;Choro;4;Acuicultura
142395;2016;NAC;Los Lagos;1078;Quellon;11;435;Choro;2;Acuicultura
142396;2016;NAC;Los Lagos;1078;Quellon;12;435;Choro;2;Acuicultura
142397;2016;NAC;Los Lagos;1078;Quellon;1;130;Pelillo;86;Acuicultura
142398;2016;NAC;Los Lagos;1078;Quellon;2;130;Pelillo;132;Acuicultura
142399;2016;NAC;Los Lagos;1078;Quellon;3;130;Pelillo;91;Acuicultura
142400;2016;NAC;Los Lagos;1078;Quellon;4;130;Pelillo;93;Acuicultura
142401;2016;NAC;Los Lagos;1078;Quellon;12;130;Pelillo;90;Acuicultura
142402;2016;NAC;Los Lagos;1078;Quellon;2;301;Salmón del Atlántico;325;Acuicultura
142403;2016;NAC;Los Lagos;1078;Quellon;3;301;Salmón del Atlántico;2313;Acuicultura
142404;2016;NAC;Los Lagos;1078;Quellon;4;301;Salmón del Atlántico;2640;Acuicultura
142405;2016;NAC;Los Lagos;1078;Quellon;5;301;Salmón del Atlántico;1250;Acuicultura
142406;2016;NAC;Los Lagos;1078;Quellon;6;301;Salmón del Atlántico;5889;Acuicultura
142407;2016;NAC;Los Lagos;1078;Quellon;7;301;Salmón del Atlántico;35;Acuicultura
142408;2016;NAC;Los Lagos;1078;Quellon;8;301;Salmón del Atlántico;50;Acuicultura
142409;2016;NAC;Los Lagos;1078;Quellon;9;301;Salmón del Atlántico;510;Acuicultura
142410;2016;NAC;Los Lagos;1078;Quellon;12;301;Salmón del Atlántico;66;Acuicultura
142411;2016;NAC;Los Lagos;1078;Quellon;8;302;Salmón plateado o Coho;17;Acuicultura
142412;2016;NAC;Los Lagos;1078;Quellon;9;302;Salmón plateado o Coho;1111;Acuicultura
142413;2016;NAC;Los Lagos;1078;Quellon;10;302;Salmón plateado o Coho;3839;Acuicultura
142414;2016;NAC;Los Lagos;1078;Quellon;11;302;Salmón plateado o Coho;1693;Acuicultura
142415;2016;NAC;Los Lagos;1078;Quellon;12;302;Salmón plateado o Coho;2034;Acuicultura
142416;2016;NAC;Aysén;1180;Aysen;1;301;Salmón del Atlántico;10453;Acuicultura
142417;2016;NAC;Aysén;1180;Aysen;2;301;Salmón del Atlántico;11846;Acuicultura
142418;2016;NAC;Aysén;1180;Aysen;3;301;Salmón del Atlántico;11154;Acuicultura
142419;2016;NAC;Aysén;1180;Aysen;4;301;Salmón del Atlántico;16115;Acuicultura
142420;2016;NAC;Aysén;1180;Aysen;5;301;Salmón del Atlántico;11450;Acuicultura
142421;2016;NAC;Aysén;1180;Aysen;6;301;Salmón del Atlántico;14011;Acuicultura
142422;2016;NAC;Aysén;1180;Aysen;7;301;Salmón del Atlántico;16684;Acuicultura
142423;2016;NAC;Aysén;1180;Aysen;8;301;Salmón del Atlántico;23796;Acuicultura
142424;2016;NAC;Aysén;1180;Aysen;9;301;Salmón del Atlántico;14234;Acuicultura
142425;2016;NAC;Aysén;1180;Aysen;10;301;Salmón del Atlántico;11868;Acuicultura
142426;2016;NAC;Aysén;1180;Aysen;11;301;Salmón del Atlántico;10406;Acuicultura
142427;2016;NAC;Aysén;1180;Aysen;12;301;Salmón del Atlántico;12739;Acuicultura
142428;2016;NAC;Aysén;1180;Aysen;1;302;Salmón plateado o Coho;321;Acuicultura
142429;2016;NAC;Aysén;1180;Aysen;10;302;Salmón plateado o Coho;2564;Acuicultura
142430;2016;NAC;Aysén;1180;Aysen;11;302;Salmón plateado o Coho;3218;Acuicultura
142431;2016;NAC;Aysén;1180;Aysen;12;302;Salmón plateado o Coho;3210;Acuicultura
142432;2016;NAC;Aysén;1180;Aysen;1;311;Trucha arcoíris;1896;Acuicultura
142433;2016;NAC;Aysén;1180;Aysen;2;311;Trucha arcoíris;2545;Acuicultura
142434;2016;NAC;Aysén;1180;Aysen;3;311;Trucha arcoíris;572;Acuicultura
142435;2016;NAC;Aysén;1180;Aysen;6;311;Trucha arcoíris;364;Acuicultura
142436;2016;NAC;Aysén;1180;Aysen;7;311;Trucha arcoíris;560;Acuicultura
142437;2016;NAC;Aysén;1180;Aysen;8;311;Trucha arcoíris;2024;Acuicultura
142438;2016;NAC;Aysén;1180;Aysen;9;311;Trucha arcoíris;4554;Acuicultura
142439;2016;NAC;Aysén;1180;Aysen;10;311;Trucha arcoíris;1760;Acuicultura
142440;2016;NAC;Aysén;1180;Aysen;11;311;Trucha arcoíris;1979;Acuicultura
142441;2016;NAC;Aysén;1180;Aysen;12;311;Trucha arcoíris;1686;Acuicultura
142442;2016;NAC;Aysén;1182;Cisnes;1;301;Salmón del Atlántico;16286;Acuicultura
142443;2016;NAC;Aysén;1182;Cisnes;2;301;Salmón del Atlántico;16541;Acuicultura
142444;2016;NAC;Aysén;1182;Cisnes;3;301;Salmón del Atlántico;15131;Acuicultura
142445;2016;NAC;Aysén;1182;Cisnes;4;301;Salmón del Atlántico;13870;Acuicultura
142446;2016;NAC;Aysén;1182;Cisnes;5;301;Salmón del Atlántico;8004;Acuicultura
142447;2016;NAC;Aysén;1182;Cisnes;6;301;Salmón del Atlántico;10420;Acuicultura
142448;2016;NAC;Aysén;1182;Cisnes;7;301;Salmón del Atlántico;10338;Acuicultura
142449;2016;NAC;Aysén;1182;Cisnes;8;301;Salmón del Atlántico;7603;Acuicultura
142450;2016;NAC;Aysén;1182;Cisnes;9;301;Salmón del Atlántico;7327;Acuicultura
142451;2016;NAC;Aysén;1182;Cisnes;10;301;Salmón del Atlántico;10069;Acuicultura
142452;2016;NAC;Aysén;1182;Cisnes;11;301;Salmón del Atlántico;15505;Acuicultura
142453;2016;NAC;Aysén;1182;Cisnes;12;301;Salmón del Atlántico;18046;Acuicultura
142454;2016;NAC;Aysén;1182;Cisnes;1;302;Salmón plateado o Coho;1333;Acuicultura
142455;2016;NAC;Aysén;1182;Cisnes;10;302;Salmón plateado o Coho;881;Acuicultura
142456;2016;NAC;Aysén;1182;Cisnes;11;302;Salmón plateado o Coho;2420;Acuicultura
142457;2016;NAC;Aysén;1182;Cisnes;12;302;Salmón plateado o Coho;4801;Acuicultura
142458;2016;NAC;Aysén;1182;Cisnes;1;311;Trucha arcoíris;769;Acuicultura
142459;2016;NAC;Aysén;1182;Cisnes;2;311;Trucha arcoíris;1273;Acuicultura
142460;2016;NAC;Aysén;1182;Cisnes;3;311;Trucha arcoíris;791;Acuicultura
142461;2016;NAC;Aysén;1182;Cisnes;4;311;Trucha arcoíris;408;Acuicultura
142462;2016;NAC;Aysén;1182;Cisnes;5;311;Trucha arcoíris;308;Acuicultura
142463;2016;NAC;Aysén;1182;Cisnes;6;311;Trucha arcoíris;216;Acuicultura
142464;2016;NAC;Aysén;1182;Cisnes;7;311;Trucha arcoíris;705;Acuicultura
142465;2016;NAC;Aysén;1182;Cisnes;8;311;Trucha arcoíris;1695;Acuicultura
